,latitude,longitude,timestamp,value,measurement,retrieved_at
693,52.3,5.1,2025-07-20T18:00:00Z,20.2,t_2m:C,2025-07-21T20:03:02Z
694,52.3,5.1,2025-07-20T19:00:00Z,19.9,t_2m:C,2025-07-21T20:03:02Z
695,52.3,5.1,2025-07-20T20:00:00Z,18.5,t_2m:C,2025-07-21T20:03:02Z
696,52.3,5.1,2025-07-20T21:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
697,52.3,5.1,2025-07-20T22:00:00Z,17.9,t_2m:C,2025-07-21T20:03:02Z
698,52.3,5.1,2025-07-20T23:00:00Z,17.4,t_2m:C,2025-07-21T20:03:02Z
699,52.3,5.1,2025-07-21T00:00:00Z,16.9,t_2m:C,2025-07-21T20:03:02Z
700,52.3,5.3,2025-07-20T00:00:00Z,19.5,t_2m:C,2025-07-21T20:03:02Z
701,52.3,5.3,2025-07-20T01:00:00Z,18.6,t_2m:C,2025-07-21T20:03:02Z
702,52.3,5.3,2025-07-20T02:00:00Z,18.2,t_2m:C,2025-07-21T20:03:02Z
703,52.3,5.3,2025-07-20T03:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
704,52.3,5.3,2025-07-20T04:00:00Z,17.1,t_2m:C,2025-07-21T20:03:02Z
705,52.3,5.3,2025-07-20T05:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
706,52.3,5.3,2025-07-20T06:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
707,52.3,5.3,2025-07-20T07:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
708,52.3,5.3,2025-07-20T08:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
709,52.3,5.3,2025-07-20T09:00:00Z,21.4,t_2m:C,2025-07-21T20:03:02Z
710,52.3,5.3,2025-07-20T10:00:00Z,23.2,t_2m:C,2025-07-21T20:03:02Z
711,52.3,5.3,2025-07-20T11:00:00Z,24.5,t_2m:C,2025-07-21T20:03:02Z
712,52.3,5.3,2025-07-20T12:00:00Z,25.3,t_2m:C,2025-07-21T20:03:02Z
713,52.3,5.3,2025-07-20T13:00:00Z,26.4,t_2m:C,2025-07-21T20:03:02Z
714,52.3,5.3,2025-07-20T14:00:00Z,25.3,t_2m:C,2025-07-21T20:03:02Z
715,52.3,5.3,2025-07-20T15:00:00Z,22.2,t_2m:C,2025-07-21T20:03:02Z
716,52.3,5.3,2025-07-20T16:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
717,52.3,5.3,2025-07-20T17:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
718,52.3,5.3,2025-07-20T18:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
719,52.3,5.3,2025-07-20T19:00:00Z,19.9,t_2m:C,2025-07-21T20:03:02Z
720,52.3,5.3,2025-07-20T20:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
721,52.3,5.3,2025-07-20T21:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
722,52.3,5.3,2025-07-20T22:00:00Z,17.3,t_2m:C,2025-07-21T20:03:02Z
723,52.3,5.3,2025-07-20T23:00:00Z,17.0,t_2m:C,2025-07-21T20:03:02Z
724,52.3,5.3,2025-07-21T00:00:00Z,16.4,t_2m:C,2025-07-21T20:03:02Z
725,52.3,5.5,2025-07-20T00:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
726,52.3,5.5,2025-07-20T01:00:00Z,18.9,t_2m:C,2025-07-21T20:03:02Z
727,52.3,5.5,2025-07-20T02:00:00Z,18.5,t_2m:C,2025-07-21T20:03:02Z
728,52.3,5.5,2025-07-20T03:00:00Z,17.9,t_2m:C,2025-07-21T20:03:02Z
729,52.3,5.5,2025-07-20T04:00:00Z,17.4,t_2m:C,2025-07-21T20:03:02Z
730,52.3,5.5,2025-07-20T05:00:00Z,18.4,t_2m:C,2025-07-21T20:03:02Z
731,52.3,5.5,2025-07-20T06:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
732,52.3,5.5,2025-07-20T07:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
733,52.3,5.5,2025-07-20T08:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
734,52.3,5.5,2025-07-20T09:00:00Z,20.5,t_2m:C,2025-07-21T20:03:02Z
735,52.3,5.5,2025-07-20T10:00:00Z,22.5,t_2m:C,2025-07-21T20:03:02Z
736,52.3,5.5,2025-07-20T11:00:00Z,24.4,t_2m:C,2025-07-21T20:03:02Z
737,52.3,5.5,2025-07-20T12:00:00Z,25.3,t_2m:C,2025-07-21T20:03:02Z
738,52.3,5.5,2025-07-20T13:00:00Z,26.0,t_2m:C,2025-07-21T20:03:02Z
739,52.3,5.5,2025-07-20T14:00:00Z,26.3,t_2m:C,2025-07-21T20:03:02Z
740,52.3,5.5,2025-07-20T15:00:00Z,23.2,t_2m:C,2025-07-21T20:03:02Z
741,52.3,5.5,2025-07-20T16:00:00Z,20.9,t_2m:C,2025-07-21T20:03:02Z
742,52.3,5.5,2025-07-20T17:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
743,52.3,5.5,2025-07-20T18:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
744,52.3,5.5,2025-07-20T19:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
745,52.3,5.5,2025-07-20T20:00:00Z,18.5,t_2m:C,2025-07-21T20:03:02Z
746,52.3,5.5,2025-07-20T21:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
747,52.3,5.5,2025-07-20T22:00:00Z,17.3,t_2m:C,2025-07-21T20:03:02Z
748,52.3,5.5,2025-07-20T23:00:00Z,17.1,t_2m:C,2025-07-21T20:03:02Z
749,52.3,5.5,2025-07-21T00:00:00Z,16.6,t_2m:C,2025-07-21T20:03:02Z
750,52.5,4.5,2025-07-20T00:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
751,52.5,4.5,2025-07-20T01:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
752,52.5,4.5,2025-07-20T02:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
753,52.5,4.5,2025-07-20T03:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
754,52.5,4.5,2025-07-20T04:00:00Z,19.3,t_2m:C,2025-07-21T20:03:02Z
755,52.5,4.5,2025-07-20T05:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
756,52.5,4.5,2025-07-20T06:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
757,52.5,4.5,2025-07-20T07:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
758,52.5,4.5,2025-07-20T08:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
759,52.5,4.5,2025-07-20T09:00:00Z,20.5,t_2m:C,2025-07-21T20:03:02Z
760,52.5,4.5,2025-07-20T10:00:00Z,21.2,t_2m:C,2025-07-21T20:03:02Z
761,52.5,4.5,2025-07-20T11:00:00Z,21.2,t_2m:C,2025-07-21T20:03:02Z
762,52.5,4.5,2025-07-20T12:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
763,52.5,4.5,2025-07-20T13:00:00Z,17.9,t_2m:C,2025-07-21T20:03:02Z
764,52.5,4.5,2025-07-20T14:00:00Z,19.1,t_2m:C,2025-07-21T20:03:02Z
765,52.5,4.5,2025-07-20T15:00:00Z,19.5,t_2m:C,2025-07-21T20:03:02Z
766,52.5,4.5,2025-07-20T16:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
767,52.5,4.5,2025-07-20T17:00:00Z,19.1,t_2m:C,2025-07-21T20:03:02Z
768,52.5,4.5,2025-07-20T18:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
769,52.5,4.5,2025-07-20T19:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
770,52.5,4.5,2025-07-20T20:00:00Z,19.5,t_2m:C,2025-07-21T20:03:02Z
771,52.5,4.5,2025-07-20T21:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
772,52.5,4.5,2025-07-20T22:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
773,52.5,4.5,2025-07-20T23:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
774,52.5,4.5,2025-07-21T00:00:00Z,18.9,t_2m:C,2025-07-21T20:03:02Z
775,52.5,4.7,2025-07-20T00:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
776,52.5,4.7,2025-07-20T01:00:00Z,18.7,t_2m:C,2025-07-21T20:03:02Z
777,52.5,4.7,2025-07-20T02:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
778,52.5,4.7,2025-07-20T03:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
779,52.5,4.7,2025-07-20T04:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
780,52.5,4.7,2025-07-20T05:00:00Z,18.4,t_2m:C,2025-07-21T20:03:02Z
781,52.5,4.7,2025-07-20T06:00:00Z,19.1,t_2m:C,2025-07-21T20:03:02Z
782,52.5,4.7,2025-07-20T07:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
783,52.5,4.7,2025-07-20T08:00:00Z,20.6,t_2m:C,2025-07-21T20:03:02Z
784,52.5,4.7,2025-07-20T09:00:00Z,22.1,t_2m:C,2025-07-21T20:03:02Z
785,52.5,4.7,2025-07-20T10:00:00Z,23.8,t_2m:C,2025-07-21T20:03:02Z
786,52.5,4.7,2025-07-20T11:00:00Z,24.5,t_2m:C,2025-07-21T20:03:02Z
787,52.5,4.7,2025-07-20T12:00:00Z,23.6,t_2m:C,2025-07-21T20:03:02Z
788,52.5,4.7,2025-07-20T13:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
789,52.5,4.7,2025-07-20T14:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
790,52.5,4.7,2025-07-20T15:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
791,52.5,4.7,2025-07-20T16:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
792,52.5,4.7,2025-07-20T17:00:00Z,19.3,t_2m:C,2025-07-21T20:03:02Z
793,52.5,4.7,2025-07-20T18:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
794,52.5,4.7,2025-07-20T19:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
795,52.5,4.7,2025-07-20T20:00:00Z,17.9,t_2m:C,2025-07-21T20:03:02Z
796,52.5,4.7,2025-07-20T21:00:00Z,17.5,t_2m:C,2025-07-21T20:03:02Z
797,52.5,4.7,2025-07-20T22:00:00Z,17.6,t_2m:C,2025-07-21T20:03:02Z
798,52.5,4.7,2025-07-20T23:00:00Z,17.5,t_2m:C,2025-07-21T20:03:02Z
799,52.5,4.7,2025-07-21T00:00:00Z,17.1,t_2m:C,2025-07-21T20:03:02Z
800,52.5,4.9,2025-07-20T00:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
801,52.5,4.9,2025-07-20T01:00:00Z,18.5,t_2m:C,2025-07-21T20:03:02Z
802,52.5,4.9,2025-07-20T02:00:00Z,17.6,t_2m:C,2025-07-21T20:03:02Z
803,52.5,4.9,2025-07-20T03:00:00Z,17.5,t_2m:C,2025-07-21T20:03:02Z
804,52.5,4.9,2025-07-20T04:00:00Z,17.0,t_2m:C,2025-07-21T20:03:02Z
805,52.5,4.9,2025-07-20T05:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
806,52.5,4.9,2025-07-20T06:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
807,52.5,4.9,2025-07-20T07:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
808,52.5,4.9,2025-07-20T08:00:00Z,20.2,t_2m:C,2025-07-21T20:03:02Z
809,52.5,4.9,2025-07-20T09:00:00Z,21.4,t_2m:C,2025-07-21T20:03:02Z
810,52.5,4.9,2025-07-20T10:00:00Z,23.3,t_2m:C,2025-07-21T20:03:02Z
811,52.5,4.9,2025-07-20T11:00:00Z,24.2,t_2m:C,2025-07-21T20:03:02Z
812,52.5,4.9,2025-07-20T12:00:00Z,24.7,t_2m:C,2025-07-21T20:03:02Z
813,52.5,4.9,2025-07-20T13:00:00Z,22.4,t_2m:C,2025-07-21T20:03:02Z
814,52.5,4.9,2025-07-20T14:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
815,52.5,4.9,2025-07-20T15:00:00Z,20.6,t_2m:C,2025-07-21T20:03:02Z
816,52.5,4.9,2025-07-20T16:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
817,52.5,4.9,2025-07-20T17:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
818,52.5,4.9,2025-07-20T18:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
819,52.5,4.9,2025-07-20T19:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
820,52.5,4.9,2025-07-20T20:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
821,52.5,4.9,2025-07-20T21:00:00Z,17.3,t_2m:C,2025-07-21T20:03:02Z
822,52.5,4.9,2025-07-20T22:00:00Z,17.3,t_2m:C,2025-07-21T20:03:02Z
823,52.5,4.9,2025-07-20T23:00:00Z,17.0,t_2m:C,2025-07-21T20:03:02Z
824,52.5,4.9,2025-07-21T00:00:00Z,16.4,t_2m:C,2025-07-21T20:03:02Z
825,52.5,5.1,2025-07-20T00:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
826,52.5,5.1,2025-07-20T01:00:00Z,19.3,t_2m:C,2025-07-21T20:03:02Z
827,52.5,5.1,2025-07-20T02:00:00Z,18.9,t_2m:C,2025-07-21T20:03:02Z
828,52.5,5.1,2025-07-20T03:00:00Z,18.7,t_2m:C,2025-07-21T20:03:02Z
829,52.5,5.1,2025-07-20T04:00:00Z,18.5,t_2m:C,2025-07-21T20:03:02Z
830,52.5,5.1,2025-07-20T05:00:00Z,19.0,t_2m:C,2025-07-21T20:03:02Z
831,52.5,5.1,2025-07-20T06:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
832,52.5,5.1,2025-07-20T07:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
833,52.5,5.1,2025-07-20T08:00:00Z,20.2,t_2m:C,2025-07-21T20:03:02Z
834,52.5,5.1,2025-07-20T09:00:00Z,21.0,t_2m:C,2025-07-21T20:03:02Z
835,52.5,5.1,2025-07-20T10:00:00Z,22.4,t_2m:C,2025-07-21T20:03:02Z
836,52.5,5.1,2025-07-20T11:00:00Z,23.3,t_2m:C,2025-07-21T20:03:02Z
837,52.5,5.1,2025-07-20T12:00:00Z,23.8,t_2m:C,2025-07-21T20:03:02Z
838,52.5,5.1,2025-07-20T13:00:00Z,23.9,t_2m:C,2025-07-21T20:03:02Z
839,52.5,5.1,2025-07-20T14:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
840,52.5,5.1,2025-07-20T15:00:00Z,20.6,t_2m:C,2025-07-21T20:03:02Z
841,52.5,5.1,2025-07-20T16:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
842,52.5,5.1,2025-07-20T17:00:00Z,20.0,t_2m:C,2025-07-21T20:03:02Z
843,52.5,5.1,2025-07-20T18:00:00Z,19.9,t_2m:C,2025-07-21T20:03:02Z
844,52.5,5.1,2025-07-20T19:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
845,52.5,5.1,2025-07-20T20:00:00Z,19.1,t_2m:C,2025-07-21T20:03:02Z
846,52.5,5.1,2025-07-20T21:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
847,52.5,5.1,2025-07-20T22:00:00Z,18.4,t_2m:C,2025-07-21T20:03:02Z
848,52.5,5.1,2025-07-20T23:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
849,52.5,5.1,2025-07-21T00:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
850,52.5,5.3,2025-07-20T00:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
851,52.5,5.3,2025-07-20T01:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
852,52.5,5.3,2025-07-20T02:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
853,52.5,5.3,2025-07-20T03:00:00Z,18.6,t_2m:C,2025-07-21T20:03:02Z
854,52.5,5.3,2025-07-20T04:00:00Z,19.2,t_2m:C,2025-07-21T20:03:02Z
855,52.5,5.3,2025-07-20T05:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
856,52.5,5.3,2025-07-20T06:00:00Z,19.9,t_2m:C,2025-07-21T20:03:02Z
857,52.5,5.3,2025-07-20T07:00:00Z,20.5,t_2m:C,2025-07-21T20:03:02Z
858,52.5,5.3,2025-07-20T08:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
859,52.5,5.3,2025-07-20T09:00:00Z,22.8,t_2m:C,2025-07-21T20:03:02Z
860,52.5,5.3,2025-07-20T10:00:00Z,24.6,t_2m:C,2025-07-21T20:03:02Z
861,52.5,5.3,2025-07-20T11:00:00Z,24.8,t_2m:C,2025-07-21T20:03:02Z
862,52.5,5.3,2025-07-20T12:00:00Z,25.4,t_2m:C,2025-07-21T20:03:02Z
863,52.5,5.3,2025-07-20T13:00:00Z,26.1,t_2m:C,2025-07-21T20:03:02Z
864,52.5,5.3,2025-07-20T14:00:00Z,23.8,t_2m:C,2025-07-21T20:03:02Z
865,52.5,5.3,2025-07-20T15:00:00Z,20.6,t_2m:C,2025-07-21T20:03:02Z
866,52.5,5.3,2025-07-20T16:00:00Z,20.7,t_2m:C,2025-07-21T20:03:02Z
867,52.5,5.3,2025-07-20T17:00:00Z,20.7,t_2m:C,2025-07-21T20:03:02Z
868,52.5,5.3,2025-07-20T18:00:00Z,20.3,t_2m:C,2025-07-21T20:03:02Z
869,52.5,5.3,2025-07-20T19:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
870,52.5,5.3,2025-07-20T20:00:00Z,19.4,t_2m:C,2025-07-21T20:03:02Z
871,52.5,5.3,2025-07-20T21:00:00Z,17.8,t_2m:C,2025-07-21T20:03:02Z
872,52.5,5.3,2025-07-20T22:00:00Z,17.3,t_2m:C,2025-07-21T20:03:02Z
873,52.5,5.3,2025-07-20T23:00:00Z,17.1,t_2m:C,2025-07-21T20:03:02Z
874,52.5,5.3,2025-07-21T00:00:00Z,16.5,t_2m:C,2025-07-21T20:03:02Z
875,52.5,5.5,2025-07-20T00:00:00Z,19.9,t_2m:C,2025-07-21T20:03:02Z
876,52.5,5.5,2025-07-20T01:00:00Z,19.1,t_2m:C,2025-07-21T20:03:02Z
877,52.5,5.5,2025-07-20T02:00:00Z,18.8,t_2m:C,2025-07-21T20:03:02Z
878,52.5,5.5,2025-07-20T03:00:00Z,18.3,t_2m:C,2025-07-21T20:03:02Z
879,52.5,5.5,2025-07-20T04:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
880,52.5,5.5,2025-07-20T05:00:00Z,18.7,t_2m:C,2025-07-21T20:03:02Z
881,52.5,5.5,2025-07-20T06:00:00Z,19.3,t_2m:C,2025-07-21T20:03:02Z
882,52.5,5.5,2025-07-20T07:00:00Z,20.4,t_2m:C,2025-07-21T20:03:02Z
883,52.5,5.5,2025-07-20T08:00:00Z,19.6,t_2m:C,2025-07-21T20:03:02Z
884,52.5,5.5,2025-07-20T09:00:00Z,20.5,t_2m:C,2025-07-21T20:03:02Z
885,52.5,5.5,2025-07-20T10:00:00Z,22.1,t_2m:C,2025-07-21T20:03:02Z
886,52.5,5.5,2025-07-20T11:00:00Z,23.7,t_2m:C,2025-07-21T20:03:02Z
887,52.5,5.5,2025-07-20T12:00:00Z,24.9,t_2m:C,2025-07-21T20:03:02Z
888,52.5,5.5,2025-07-20T13:00:00Z,26.0,t_2m:C,2025-07-21T20:03:02Z
889,52.5,5.5,2025-07-20T14:00:00Z,26.2,t_2m:C,2025-07-21T20:03:02Z
890,52.5,5.5,2025-07-20T15:00:00Z,21.3,t_2m:C,2025-07-21T20:03:02Z
891,52.5,5.5,2025-07-20T16:00:00Z,21.0,t_2m:C,2025-07-21T20:03:02Z
892,52.5,5.5,2025-07-20T17:00:00Z,19.8,t_2m:C,2025-07-21T20:03:02Z
893,52.5,5.5,2025-07-20T18:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
894,52.5,5.5,2025-07-20T19:00:00Z,19.7,t_2m:C,2025-07-21T20:03:02Z
895,52.5,5.5,2025-07-20T20:00:00Z,18.7,t_2m:C,2025-07-21T20:03:02Z
896,52.5,5.5,2025-07-20T21:00:00Z,18.1,t_2m:C,2025-07-21T20:03:02Z
897,52.5,5.5,2025-07-20T22:00:00Z,17.7,t_2m:C,2025-07-21T20:03:02Z
898,52.5,5.5,2025-07-20T23:00:00Z,17.4,t_2m:C,2025-07-21T20:03:02Z
899,52.5,5.5,2025-07-21T00:00:00Z,17.1,t_2m:C,2025-07-21T20:03:02Z
900,51.5,4.5,2025-07-20T00:00:00Z,91.5,relative_humidity_2m:p,2025-07-21T20:03:02Z
901,51.5,4.5,2025-07-20T01:00:00Z,94.5,relative_humidity_2m:p,2025-07-21T20:03:02Z
902,51.5,4.5,2025-07-20T02:00:00Z,94.8,relative_humidity_2m:p,2025-07-21T20:03:02Z
903,51.5,4.5,2025-07-20T03:00:00Z,96.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
904,51.5,4.5,2025-07-20T04:00:00Z,96.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
905,51.5,4.5,2025-07-20T05:00:00Z,96.3,relative_humidity_2m:p,2025-07-21T20:03:02Z
906,51.5,4.5,2025-07-20T06:00:00Z,93.7,relative_humidity_2m:p,2025-07-21T20:03:02Z
907,51.5,4.5,2025-07-20T07:00:00Z,88.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
908,51.5,4.5,2025-07-20T08:00:00Z,78.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
909,51.5,4.5,2025-07-20T09:00:00Z,71.7,relative_humidity_2m:p,2025-07-21T20:03:02Z
910,51.5,4.5,2025-07-20T10:00:00Z,63.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
911,51.5,4.5,2025-07-20T11:00:00Z,57.8,relative_humidity_2m:p,2025-07-21T20:03:02Z
912,51.5,4.5,2025-07-20T12:00:00Z,54.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
913,51.5,4.5,2025-07-20T13:00:00Z,73.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
914,51.5,4.5,2025-07-20T14:00:00Z,82.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
915,51.5,4.5,2025-07-20T15:00:00Z,90.3,relative_humidity_2m:p,2025-07-21T20:03:02Z
916,51.5,4.5,2025-07-20T16:00:00Z,77.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
917,51.5,4.5,2025-07-20T17:00:00Z,73.7,relative_humidity_2m:p,2025-07-21T20:03:02Z
918,51.5,4.5,2025-07-20T18:00:00Z,70.8,relative_humidity_2m:p,2025-07-21T20:03:02Z
919,51.5,4.5,2025-07-20T19:00:00Z,75.3,relative_humidity_2m:p,2025-07-21T20:03:02Z
920,51.5,4.5,2025-07-20T20:00:00Z,81.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
921,51.5,4.5,2025-07-20T21:00:00Z,79.6,relative_humidity_2m:p,2025-07-21T20:03:02Z
922,51.5,4.5,2025-07-20T22:00:00Z,85.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
923,51.5,4.5,2025-07-20T23:00:00Z,88.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
924,51.5,4.5,2025-07-21T00:00:00Z,91.7,relative_humidity_2m:p,2025-07-21T20:03:02Z
925,51.5,4.7,2025-07-20T00:00:00Z,88.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
926,51.5,4.7,2025-07-20T01:00:00Z,95.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
927,51.5,4.7,2025-07-20T02:00:00Z,96.5,relative_humidity_2m:p,2025-07-21T20:03:02Z
928,51.5,4.7,2025-07-20T03:00:00Z,97.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
929,51.5,4.7,2025-07-20T04:00:00Z,96.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
930,51.5,4.7,2025-07-20T05:00:00Z,95.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
931,51.5,4.7,2025-07-20T06:00:00Z,93.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
932,51.5,4.7,2025-07-20T07:00:00Z,87.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
933,51.5,4.7,2025-07-20T08:00:00Z,74.6,relative_humidity_2m:p,2025-07-21T20:03:02Z
934,51.5,4.7,2025-07-20T09:00:00Z,68.8,relative_humidity_2m:p,2025-07-21T20:03:02Z
935,51.5,4.7,2025-07-20T10:00:00Z,60.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
936,51.5,4.7,2025-07-20T11:00:00Z,53.6,relative_humidity_2m:p,2025-07-21T20:03:02Z
937,51.5,4.7,2025-07-20T12:00:00Z,49.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
938,51.5,4.7,2025-07-20T13:00:00Z,70.6,relative_humidity_2m:p,2025-07-21T20:03:02Z
939,51.5,4.7,2025-07-20T14:00:00Z,73.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
940,51.5,4.7,2025-07-20T15:00:00Z,91.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
941,51.5,4.7,2025-07-20T16:00:00Z,79.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
942,51.5,4.7,2025-07-20T17:00:00Z,76.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
943,51.5,4.7,2025-07-20T18:00:00Z,72.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
944,51.5,4.7,2025-07-20T19:00:00Z,74.3,relative_humidity_2m:p,2025-07-21T20:03:02Z
945,51.5,4.7,2025-07-20T20:00:00Z,80.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
946,51.5,4.7,2025-07-20T21:00:00Z,78.5,relative_humidity_2m:p,2025-07-21T20:03:02Z
947,51.5,4.7,2025-07-20T22:00:00Z,84.4,relative_humidity_2m:p,2025-07-21T20:03:02Z
948,51.5,4.7,2025-07-20T23:00:00Z,88.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
949,51.5,4.7,2025-07-21T00:00:00Z,90.8,relative_humidity_2m:p,2025-07-21T20:03:02Z
950,51.5,4.9,2025-07-20T00:00:00Z,88.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
951,51.5,4.9,2025-07-20T01:00:00Z,94.7,relative_humidity_2m:p,2025-07-21T20:03:02Z
952,51.5,4.9,2025-07-20T02:00:00Z,95.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
953,51.5,4.9,2025-07-20T03:00:00Z,96.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
954,51.5,4.9,2025-07-20T04:00:00Z,95.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
955,51.5,4.9,2025-07-20T05:00:00Z,95.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
956,51.5,4.9,2025-07-20T06:00:00Z,94.1,relative_humidity_2m:p,2025-07-21T20:03:02Z
957,51.5,4.9,2025-07-20T07:00:00Z,92.3,relative_humidity_2m:p,2025-07-21T20:03:02Z
958,51.5,4.9,2025-07-20T08:00:00Z,81.2,relative_humidity_2m:p,2025-07-21T20:03:02Z
959,51.5,4.9,2025-07-20T09:00:00Z,72.0,relative_humidity_2m:p,2025-07-21T20:03:02Z
960,51.5,4.9,2025-07-20T10:00:00Z,61.9,relative_humidity_2m:p,2025-07-21T20:03:02Z
